N,seed,candidate_index,angles_sha256_float64,OT_cost,R_N,lambda_R,weighted_R_N,J_N,objective_grid_points,objective_time_steps,sinkhorn_n_iter,sinkhorn_err_l1,rank_J,rank_R,rank_OT,selected_J,selected_R,selected_OT
30,0,46,2761c2f1266b9227ca0951c7e1c21cbb6e9a6df15639103e694a701b565ad1d5,0.011660393041991362,0.5415057762707596,0.001,0.0005415057762707595,0.01220189881826212,579,721,30,9.00724816954579e-09,28.0,22.0,54.0,False,False,False
30,0,47,f10f3218ac0b8b32399f9133b8645b41552ee3b7dd75362902be0ed9ea0e11b7,0.011656031870589612,0.5633541227133603,0.001,0.0005633541227133603,0.012219385993302972,579,721,30,9.769206443799305e-09,41.0,42.0,43.0,False,False,False
30,0,48,f0283c903b905fdfb31078155873a92c7e57e13e07793f157114fd30d7021d45,0.011668926904572757,0.5630661573392111,0.001,0.0005630661573392111,0.012231993061911967,579,721,30,8.770900117305303e-09,49.0,38.0,60.0,False,False,False
30,0,49,579574a2bdf7bf662d6d28480bc66638ef1d6742df918281d88c810b1e70f519,0.01165129082264554,0.537255053150962,0.001,0.000537255053150962,0.012188545875796502,579,721,31,4.890144622571313e-09,19.0,18.0,22.0,False,False,False
30,0,50,32932715d52dee448dcd810be6a1c5f42b95aaba5691b623a1de3e91877a961c,0.011647176449586776,0.583065077058544,0.001,0.000583065077058544,0.01223024152664532,579,721,30,9.679905321746674e-09,47.0,53.0,9.0,False,False,False
30,0,51,8ef1d37a76909202fd93552533bafb6413fca38ff023036827806e33da77cd7a,0.01164989239735353,0.5530872017864421,0.001,0.0005530872017864421,0.012202979599139973,579,721,30,9.745942275429798e-09,29.0,31.0,20.0,False,False,False
30,0,52,0f07067771479e83b4c3a9da2bb8ca9b544ffc943137471d43383f639982d0a8,0.011658805059998976,0.5237919425012044,0.001,0.0005237919425012045,0.01218259700250018,579,721,30,9.952739410401534e-09,13.0,9.0,53.0,False,False,False
30,0,53,93b9dce21594c58c8eb7812248af2014863aa7c48114ecab7e0b27fde1afd9af,0.01164755900165901,0.561732835510638,0.001,0.000561732835510638,0.012209291837169648,579,721,31,5.056437824002558e-09,34.0,36.0,10.0,False,False,False
30,0,54,b8cba9dfe821c6876cbd19d96885828a528897a0dfc57d250f166f451123f1bb,0.011649150901689288,0.5514279106517505,0.001,0.0005514279106517505,0.012200578812341038,579,721,31,4.97915741970445e-09,25.0,28.0,16.0,False,False,False
30,0,55,7aea82ea6bee78c773f1917cc3940fe294480f14e978c14d363d3b30d9f5504e,0.01165133345450306,0.5631701315827108,0.001,0.0005631701315827108,0.01221450358608577,579,721,31,5.694543281364872e-09,39.0,41.0,23.0,False,False,False
30,0,56,50ad0f1e17c7b75871b27202c73737dfa70450b5fd28297dc221721ab498f248,0.011641978514637299,0.5711953773171787,0.001,0.0005711953773171787,0.012213173891954478,579,721,30,9.85307402334712e-09,38.0,46.0,2.0,False,False,False
30,0,57,c5672691d9c5719222a9024e9ddcbedccc9dc1afa90c2224a838329bd1611baf,0.01165502209777103,0.5213700568921277,0.001,0.0005213700568921277,0.012176392154663158,579,721,31,5.0804999096598635e-09,7.0,7.0,39.0,False,False,False
30,0,58,899cbd41a104c12fdbe9a38e42e6f6aacc7a7751dd16b96d75fd1abfb7a2134f,0.011657807263955837,0.578828507900952,0.001,0.000578828507900952,0.01223663577185679,579,721,30,8.995946876311223e-09,54.0,52.0,48.0,False,False,False
30,0,59,6284db76db13eec8ada4fe1fc2813b83c4a6752abf5ffc97b549596e77e31037,0.011652954192822479,0.5140588288399512,0.001,0.0005140588288399513,0.01216701302166243,579,721,30,9.482008400674147e-09,5.0,4.0,29.0,False,False,False
30,1,0,aa5291d4ef38536cc4545f6c74f9f19c3b4db06c0ef44463961a92d9284cc030,0.011651646544563911,0.5559423181452977,0.001,0.0005559423181452977,0.012207588862709208,579,721,30,9.77937597568257e-09,29.0,28.0,19.0,False,False,False
30,1,1,a75c880257cdcd02a6a4f2c386783c838571988b94558af16e41cf9a48161dcd,0.01165819905497848,0.5364620616003766,0.001,0.0005364620616003766,0.012194661116578857,579,721,31,4.910425843718258e-09,21.0,21.0,43.0,False,False,False
30,1,2,6d815e4e6dc5bccd94994e106a68cb8fc5ac32ccea8aa5e1248801c635496e71,0.011661435178316222,0.5198380949935496,0.001,0.0005198380949935496,0.012181273273309772,579,721,30,9.716844329155094e-09,13.0,6.0,51.0,False,False,False
30,1,3,c772aeb8a95bf8a3c5886e785d0a071ab4379cbf14efd7cc806996568fa44509,0.011652630674299103,0.5452707490318379,0.001,0.0005452707490318379,0.01219790142333094,579,721,31,5.246041823170344e-09,23.0,26.0,25.0,False,False,False
30,1,4,edd8ccf0d9609f6d8dc5218e8c794357d37dc8bd6850c822bea7b3bd3dfe74e5,0.011648384076278148,0.562095687872572,0.001,0.000562095687872572,0.01221047976415072,579,721,31,5.112217649205775e-09,31.0,36.0,12.0,False,False,False
30,1,5,00d70b80786471122022c589dc40ba8d22884a91a1574fb1e3caab52c37593ca,0.011656668203076226,0.5662869568752599,0.001,0.0005662869568752598,0.012222955159951487,579,721,30,9.052396610087499e-09,40.0,40.0,39.0,False,False,False
30,1,6,722c7f3a96e358006c1336a8f01b170d02b90d5319b58a4a6cab4aae4b6ade5e,0.01165518878895698,0.5311000226395629,0.001,0.0005311000226395629,0.012186288811596543,579,721,30,8.976037579877527e-09,19.0,17.0,34.0,False,False,False
30,1,7,550ac55bb10a2814d0a6ddd7bc57d44727f3dfc799c21aef0858cbab2ef18ca6,0.011652617157408866,0.5280308389991007,0.001,0.0005280308389991007,0.012180647996407966,579,721,30,8.444066890156421e-09,11.0,14.0,24.0,False,False,False
30,1,8,508402772317abc617b5288737b35c86a93067f8c800ba6417027248b629a3e3,0.011654096975190686,0.5068515259882148,0.001,0.0005068515259882148,0.012160948501178902,579,721,30,9.9920203222581e-09,2.0,4.0,29.0,False,False,False
30,1,9,fa89c9a9067b9923f60bc76dedb76c9537399f81b211dd56ee10a5c6bf23979b,0.011642497032201722,0.5271636740250071,0.001,0.0005271636740250071,0.012169660706226729,579,721,31,5.279952031145285e-09,6.0,12.0,2.0,False,False,False
30,1,10,e5500acc46c0d565e042df8cf5f3c2725ab635c8e5ef9e802b3fad9105afd646,0.011654546214115635,0.5879878356121232,0.001,0.0005879878356121232,0.012242534049727758,579,721,31,5.458673069114184e-09,52.0,50.0,31.0,False,False,False
30,1,11,463d645f968946924d20880038740b1a43917df79c03c12b3fe54993763f7086,0.01166521937044064,0.5815239919514946,0.001,0.0005815239919514946,0.012246743362392135,579,721,30,8.655117067490892e-09,53.0,48.0,57.0,False,False,False
30,1,12,2ab904a12d3ce1e52228f4c2260bf32089293c0760ae01af584b602e83da64de,0.01164673688454371,0.556070985616505,0.001,0.0005560709856165051,0.012202807870160216,579,721,31,5.311193262969027e-09,28.0,29.0,7.0,False,False,False
30,1,13,00fb6b41dd624d1239f4c6b98bacbcad8be17f29d4176dbc8e292c6e1b0e679c,0.0116535829650572,0.5417638635965305,0.001,0.0005417638635965306,0.01219534682865373,579,721,31,4.9168840110525025e-09,22.0,23.0,27.0,False,False,False
30,1,14,1c9c8c90de3c619f539bbe34c1720e5fd062645beb3bbf28bc7f2c8188521983,0.011654949965362019,0.5434445946718289,0.001,0.000543444594671829,0.012198394560033849,579,721,31,5.287198234782409e-09,24.0,24.0,32.0,False,False,False
30,1,15,41bce4914fcb9dff20e350f5a5b7820839437ffd7b744b164f922de588ade5cb,0.011649521354837189,0.5202152219470739,0.001,0.000520215221947074,0.012169736576784263,579,721,31,4.962637967231842e-09,7.0,7.0,15.0,False,False,False
30,1,16,875f09e40dd63b28fd15f9ef44eda1ebb7dfc48c28b8bd9dc2794fd91b5d9de4,0.011657052351203215,0.5043170138089681,0.001,0.0005043170138089681,0.012161369365012184,579,721,30,9.902784148252408e-09,3.0,2.0,41.0,False,False,False
30,1,17,bb2ead44d433de877b234591477782c02ced47bfc50043a468894d5eb25ee2d9,0.011661245098236132,0.5217893718953274,0.001,0.0005217893718953274,0.012183034470131459,579,721,31,5.405354053245048e-09,15.0,8.0,50.0,False,False,False
30,1,18,be7b433b0a543e647e9b7b3bc7cf54800a6f0adf2f76f5096ea5bb439452cdf8,0.011662432443086176,0.5632225561175899,0.001,0.0005632225561175899,0.012225654999203766,579,721,31,5.348506859625957e-09,42.0,38.0,54.0,False,False,False
30,1,19,c74b1798baa9042b8810e5e2e7b5b79b3e3cee214634d7ad5abee51112f5a080,0.01166235266501881,0.5599541756461985,0.001,0.0005599541756461985,0.012222306840665009,579,721,30,9.635479192304786e-09,37.0,34.0,53.0,False,False,False
30,1,20,193ad2868fdfe9fe6d3cbca1167298f478a53a5919969298d302ecbc3babf30a,0.01166169242405604,0.5700068269798699,0.001,0.00057000682697987,0.01223169925103591,579,721,31,4.974052725259526e-09,47.0,43.0,52.0,False,False,False
30,1,21,1115d632cadf6d9eebf5d5f2b582343f4be054f80de5a766802e732b20bad68a,0.011659803368976526,0.5571272575185334,0.001,0.0005571272575185334,0.01221693062649506,579,721,30,9.34648014538908e-09,35.0,32.0,48.0,False,False,False
30,1,22,c7dd65912f302a96ee702f1293a5a3e09abc66d7674ecae3cb96ba580cac1f8a,0.011653667317057883,0.5320994860995361,0.001,0.000532099486099536,0.01218576680315742,579,721,31,5.085834420270885e-09,18.0,18.0,28.0,False,False,False
30,1,23,0adab2f1c50c021a3d1f3d9e0016497bc4a584f40f6fde050574543588c8add3,0.011643054618533818,0.4996979349389946,0.001,0.0004996979349389946,0.012142752553472812,579,721,30,9.603542183711511e-09,1.0,1.0,3.0,True,True,False
30,1,24,1cb1939589fe08144b61f689fea5fbafba0b206f7b355fd69519b4975053c4ae,0.011659507872883793,0.5043590726164084,0.001,0.0005043590726164085,0.012163866945500201,579,721,31,5.1030245584726686e-09,4.0,3.0,47.0,False,False,False
30,1,25,e08ccad04e28bcef87e22408f5543df341cc6d11b1c322eaf57206199558b9a8,0.011649930495646792,0.5924092412068994,0.001,0.0005924092412068994,0.01224233973685369,579,721,31,5.251113099902227e-09,50.0,52.0,17.0,False,False,False
30,1,26,9fa2c6fc6609fcc868074494d066f100ae917dd431a6399108f74fb185ba4a8d,0.011659413167946706,0.563842900038005,0.001,0.000563842900038005,0.01222325606798471,579,721,30,9.780207976817223e-09,41.0,39.0,46.0,False,False,False
30,1,27,c72d11b1d307e7409bd323e043cfa1b046c2e4343a3ca48df0b07dde8cc43339,0.011649134502538025,0.5171554203027143,0.001,0.0005171554203027143,0.01216628992284074,579,721,30,9.547774126872355e-09,5.0,5.0,13.0,False,False,False
30,1,28,38f943b00cbaf31ac07cbefc5ab15d2032f4f4afdc4e7f71e8da28d2d3e1e67f,0.011655834321809137,0.5579225723976323,0.001,0.0005579225723976323,0.012213756894206769,579,721,30,9.776316867160517e-09,34.0,33.0,37.0,False,False,False
30,1,29,10ae24c743cab7b82253f31736477d833809ea3700b357442b3cb1ec5ca0bc2e,0.01164796529647894,0.540620436556274,0.001,0.000540620436556274,0.012188585733035214,579,721,31,4.917390605818639e-09,20.0,22.0,10.0,False,False,False
30,1,30,3f31d5d8adb00a9d74728aa5b71b40058969c04bc419cf566af58b77ad98cc16,0.011639564626810471,0.6009805188429101,0.001,0.0006009805188429101,0.012240545145653382,579,721,31,5.282824511176898e-09,49.0,54.0,1.0,False,False,True
30,1,31,33826ba39f45fe31e3ae30b2022cf5f0814f9560a8c00cc94f4de7ed32c85418,0.011646263875588118,0.57661858320583,0.001,0.0005766185832058301,0.012222882458793948,579,721,31,5.279290005155701e-09,39.0,47.0,5.0,False,False,False
30,1,32,892a7532b77465ce0d46fcca1c96876b1ae6c3e09e9cc3930a4dd6a72923862b,0.011649856001946806,0.5679936840902731,0.001,0.0005679936840902731,0.012217849686037079,579,721,31,5.20067899856258e-09,36.0,41.0,16.0,False,False,False
30,1,33,5b51c19ec14b79f8b704671317428c672b7841e35e479d34260023072596511b,0.011649349923043114,0.5869849817857988,0.001,0.0005869849817857988,0.012236334904828913,579,721,31,5.1108544063538375e-09,48.0,49.0,14.0,False,False,False
30,1,34,407b29d4102fb41dc3cadfc622f8bf57e27fe3d741c91f792dc20be48285d3a6,0.011660791683512844,0.5689086424787467,0.001,0.0005689086424787468,0.012229700325991591,579,721,30,8.849270982658197e-09,45.0,42.0,49.0,False,False,False
30,1,35,3445cb9484bc73bad021dae5f6e86ee152361eaef1d2cdbb158adaf18677f918,0.01166581930765964,0.5622841598503577,0.001,0.0005622841598503577,0.012228103467509998,579,721,31,5.524363189124415e-09,43.0,37.0,59.0,False,False,False
30,1,36,2f0d28dece925831af3e7a76a71d11b1a37fba1329ce972b73e34749aa8611e0,0.011662743536067955,0.6011378412793085,0.001,0.0006011378412793084,0.012263881377347264,579,721,30,9.811574552820446e-09,56.0,55.0,55.0,False,False,False
30,1,37,37cbf1b7540ff890eb407b51773c80d6d50e1940eb711570263f63802b5d09b8,0.0116588390373022,0.5251232017185816,0.001,0.0005251232017185817,0.012183962239020782,579,721,30,9.720974025739793e-09,16.0,9.0,45.0,False,False,False
30,1,38,5e0c8a315adb798b9fe41fb81cb9a425f5640804fc3bddb6ff4e6fd3b7394216,0.011648280663359831,0.5941557600050693,0.001,0.0005941557600050694,0.012242436423364901,579,721,31,5.0346524727018505e-09,51.0,53.0,11.0,False,False,False
30,1,39,2ea207d4707af6885bfb75f98b29c07b0832a53416b9ddfed0c5ad4ce3432c87,0.011650320079774904,0.5483551383977743,0.001,0.0005483551383977743,0.012198675218172679,579,721,30,9.657103228200015e-09,25.0,27.0,18.0,False,False,False
30,1,40,02a696b1b8dfc6830e32a605110f2aa79764086063cf7edc08ffdea98bed351c,0.011651898515921631,0.6193809460061193,0.001,0.0006193809460061192,0.01227127946192775,579,721,30,9.024067715301953e-09,57.0,57.0,21.0,False,False,False
30,1,41,ca1bb4d56626e5dc6abfa72c190d82a4cede9874e47f7139da1d7d82287e6901,0.011655144156915544,0.5274182570304268,0.001,0.0005274182570304268,0.01218256241394597,579,721,31,4.8969481802885184e-09,14.0,13.0,33.0,False,False,False
30,1,42,be082c6510e1899d94a8ec5c2850c98d16939a63d01c53cae5d97873772e6128,0.011652292076024452,0.5612680740469874,0.001,0.0005612680740469875,0.01221356015007144,579,721,31,4.872580450232533e-09,33.0,35.0,22.0,False,False,False
30,1,43,bce481b2b4f69a6145b65b989116683459ad6ab0d0d152339fc7def340d38f1f,0.011646828637876097,0.5343712342401413,0.001,0.0005343712342401413,0.012181199872116239,579,721,30,8.976506205016221e-09,12.0,20.0,9.0,False,False,False
30,1,44,a28a74c8c736e9b9f1668c7ff5b2b1e08743da4a4bf4251562352aaa0e59460b,0.01166995355062619,0.5880920174410289,0.001,0.0005880920174410289,0.01225804556806722,579,721,30,9.566259673299271e-09,55.0,51.0,60.0,False,False,False
30,1,45,2f84a3c0637988329b03fba36a54256f07e2639ca9c78e5fab9f29015ede9a90,0.011655439671013778,0.5746569952103481,0.001,0.000574656995210348,0.012230096666224126,579,721,31,5.095329380644387e-09,46.0,45.0,36.0,False,False,False
30,1,46,d9ec3080a22a6994bb101b2a890df34fe7f58c05c87ba8486cd633849888f7f2,0.011653420877497492,0.525745798746601,0.001,0.000525745798746601,0.012179166676244094,579,721,31,4.9450229466785345e-09,10.0,10.0,26.0,False,False,False
30,1,47,4a079d17738d336d99f6ecfa645c3c0383c10bbd43f9e067fa9a3db50f68ce40,0.011657178515147103,0.5440730430848802,0.001,0.0005440730430848802,0.012201251558231983,579,721,30,9.286074242886855e-09,27.0,25.0,42.0,False,False,False
30,1,48,57332aa4740751503fb96255cf818e0399be336ea84351a4497e3db209586cb8,0.011664824756711777,0.6583380198240095,0.001,0.0006583380198240096,0.012323162776535787,579,721,31,5.633111643810196e-09,59.0,59.0,56.0,False,False,False
30,1,49,a7df1e72be29cd17576e8685b3af102e283c8f109f1acc620d7a3c45ebc8ac7d,0.01164538478065989,0.6082816791122961,0.001,0.0006082816791122961,0.012253666459772187,579,721,30,9.888323493356665e-09,54.0,56.0,4.0,False,False,False
30,1,50,49b7af2946fb2c655fb82baa65ec1dab8ce2d127d0023515cdb68ca6e3693d60,0.011658754995767578,0.6995271187071651,0.001,0.0006995271187071651,0.012358282114474744,579,721,31,5.370198841170293e-09,60.0,60.0,44.0,False,False,False
30,1,51,25a928ff008804d8cdb1f2fce2897c2cc3f5c4f412c8bd33406d30aadb919d66,0.011646756205672945,0.5304176717547405,0.001,0.0005304176717547405,0.012177173877427686,579,721,31,5.365823119163338e-09,8.0,15.0,8.0,False,False,False
30,1,52,1945366fa77247e82736947673de0080d59936d84309c30d8fddf9c6468bfede,0.01164660403134952,0.5759770960351291,0.001,0.0005759770960351292,0.01222258112738465,579,721,31,5.343168241189744e-09,38.0,46.0,6.0,False,False,False
30,1,53,42a4cce042533bd162e24810dbfe32250c2e6799ca2053a48f8dac222a5e70a9,0.011652525449735093,0.5259998312574954,0.001,0.0005259998312574954,0.01217852528099259,579,721,31,5.122788304667836e-09,9.0,11.0,23.0,False,False,False
30,1,54,0473f74db8210fa1aa4abf6ccd5d3f77e6c4ed3c5e9a8bc197f3ecb1aa2b9ca3,0.011656663085300296,0.6218173260723645,0.001,0.0006218173260723645,0.01227848041137266,579,721,30,9.965930858335525e-09,58.0,58.0,38.0,False,False,False
30,1,55,151dca4abed3c59e85a1cda2aae059a3b7a7e0cbf785212240ec57adefb33375,0.011657029370923394,0.5714477146325476,0.001,0.0005714477146325477,0.012228477085555942,579,721,30,9.750341201097967e-09,44.0,44.0,40.0,False,False,False
30,1,56,0c28781ad9ba343922be1b186fa8f7b0d4971668010447f7b4f5730ddad05df9,0.011654150249248553,0.5310719922387369,0.001,0.000531071992238737,0.01218522224148729,579,721,31,4.946003606676186e-09,17.0,16.0,30.0,False,False,False
30,1,57,d27bfe22bb32fd44a440aa9acbbe287a22b8d71d6a2d896b283f7fa62c0da2c0,0.011655318714153831,0.5567118710914677,0.001,0.0005567118710914677,0.012212030585245299,579,721,31,5.152480109238411e-09,32.0,31.0,35.0,False,False,False
30,1,58,f7851ca8616792e663075279fc6e3bc32fc41def5a1e79333963fe7abc1da9d0,0.011651747125052537,0.5565646391999037,0.001,0.0005565646391999038,0.01220831176425244,579,721,30,9.085170393774433e-09,30.0,30.0,20.0,False,False,False
30,1,59,150d355f9100ee18602ef3f7eaabf53ef1f849cb1db97f03cd48f9dfd80bead8,0.011665580266720757,0.5333484646530139,0.001,0.0005333484646530139,0.01219892873137377,579,721,31,5.019340054701615e-09,26.0,19.0,58.0,False,False,False
30,2,0,aeeb084123a6fcafa62e06006dae9e763610689e42cc3299b0fd1d4ca9355557,0.011656239943603954,0.550132751662723,0.001,0.000550132751662723,0.012206372695266678,579,721,31,5.126019830825612e-09,27.0,25.0,44.0,False,False,False
30,2,1,d422c4e78b0628017b0157e19525523b7527a24a209f1c097c5abd346ba73feb,0.011657163990206373,0.5788836772887602,0.001,0.0005788836772887602,0.012236047667495134,579,721,31,5.232974609192809e-09,45.0,46.0,47.0,False,False,False
30,2,2,feab82940458c55876a13e615017be0a1093a5f2396bbed77669077ebafb28d2,0.01164513347154507,0.5480149877367384,0.001,0.0005480149877367384,0.01219314845928181,579,721,31,4.929193386793429e-09,18.0,22.0,4.0,False,False,False
30,2,3,1e41330cee91b557f0925819adb9c506184942e5eeac2a121bc7d5d811e94bc3,0.011649820028194879,0.5434472856327824,0.001,0.0005434472856327825,0.01219326731382766,579,721,31,5.183538487329997e-09,19.0,19.0,15.0,False,False,False
30,2,4,59dc125de04e11f523b2fe40f8633f50ba951badf5ce59e414c9f5c77300b4ff,0.011663349303215796,0.5591581861658732,0.001,0.0005591581861658732,0.01222250748938167,579,721,30,9.773106657284814e-09,40.0,34.0,56.0,False,False,False
30,2,5,235c9b16105b0ff46ba299c1f32caaae8d24a11baa795edf2a2d5885c8c176b5,0.011652588077278724,0.5487482376493569,0.001,0.0005487482376493568,0.01220133631492808,579,721,31,4.932175001748362e-09,24.0,23.0,28.0,False,False,False
30,2,6,c94e6551fddb7d47faebf081f99f8c04f607f636dcad55aee2f5a3aa3e607aa8,0.011665409848975936,0.6073293326464213,0.001,0.0006073293326464214,0.012272739181622357,579,721,30,9.175281645568134e-09,52.0,49.0,58.0,False,False,False
30,2,7,3b83c62d0ab5de5e57d0b29a805c37db4276eea5196903540efb68eb8588e3db,0.011649788342526345,0.5668158913734752,0.001,0.0005668158913734753,0.01221660423389982,579,721,30,9.511989751409544e-09,36.0,39.0,14.0,False,False,False
30,2,8,6a9ccad05e1b5bb5f57eb61804a53886d3dc943a44a54e921c8dae02da9a80d5,0.011651348627985537,0.5609503798194903,0.001,0.0005609503798194903,0.012212299007805027,579,721,31,4.986588919564383e-09,31.0,37.0,19.0,False,False,False
30,2,9,b4d6b0138f35f5662f632ea3b6603d2b143a18b63fd0829f479e2519b5f6cd54,0.01166085797604102,0.6197926755619458,0.001,0.0006197926755619459,0.012280650651602967,579,721,30,9.84713321994235e-09,53.0,53.0,52.0,False,False,False
30,2,10,3eca9e191412a4e6cc0545708338e774ce70129048c7b980ad085b2d76af3301,0.011654428933905035,0.5520657056094112,0.001,0.0005520657056094112,0.012206494639514447,579,721,31,5.300029415344909e-09,29.0,28.0,36.0,False,False,False
30,2,11,29b82ae76edad8b4f646d7d5c4a9e1d8a16d0853baa9b88f160241e35e255984,0.011647576751889701,0.6533033656457466,0.001,0.0006533033656457467,0.012300880117535449,579,721,31,4.941784981227215e-09,57.0,58.0,6.0,False,False,False
30,2,12,3cb5ec3c34650108febac7e08ca25fcccd55f5198a35d01ab7ad9c1db9d7fbfd,0.011651755911406717,0.6295246400665926,0.001,0.0006295246400665926,0.01228128055147331,579,721,31,5.061186802990392e-09,54.0,54.0,24.0,False,False,False
30,2,13,8b50756b7f05462e378fe828cf072cd91d24365cd6f66da19ad2247f48cca25a,0.011657770175593761,0.5386322063152219,0.001,0.0005386322063152219,0.012196402381908984,579,721,30,9.399528044795602e-09,21.0,17.0,49.0,False,False,False
30,2,14,3e6a28ddc872ec5b1172e422929b60a7835afe5fe19f31b8a4c13a5de811eddd,0.011653347754925296,0.5926340506087537,0.001,0.0005926340506087537,0.012245981805534049,579,721,30,9.356598051901699e-09,47.0,47.0,32.0,False,False,False
30,2,15,9237e41dd906a9317170278fe72622eb0588602a738e9f4cd61936d21f7f9ccd,0.01165140360480493,0.5299319926849337,0.001,0.0005299319926849338,0.012181335597489863,579,721,30,9.391807109793149e-09,9.0,8.0,21.0,False,False,False
30,2,16,c9d8ed01985f3077977006d0599e9a75ab0a129be84095ff8e89e5fdb3f7b44e,0.011644183362189104,0.5529808610390532,0.001,0.0005529808610390532,0.012197164223228158,579,721,31,4.98148067240578e-09,22.0,29.0,3.0,False,False,False
30,2,17,4ca5a896785a8db58d087bbaeb93764265d1644ea582e41b1f04f2fd3c273686,0.011646352831094577,0.5220909512819839,0.001,0.000522090951281984,0.01216844378237656,579,721,31,5.335020203389718e-09,2.0,4.0,5.0,False,False,False
30,2,18,12a41cabedf287e725dcbbc939c17e0af43f2b0551fd2a40490c5519129406a5,0.011649182157959605,0.6186276285620198,0.001,0.0006186276285620198,0.012267809786521625,579,721,30,9.590256477842729e-09,50.0,52.0,11.0,False,False,False
30,2,19,161620455d306cb904677ba408a643d78d7ce74b6769c38a38a37c076e3f3404,0.011655277547971816,0.5443464105259147,0.001,0.0005443464105259147,0.01219962395849773,579,721,30,9.036170478537997e-09,23.0,20.0,40.0,False,False,False
30,2,20,be3333c021d6ffb19dc4ef1b0c82bb3bedf6e4c93d8398d3e522a94de512770f,0.011649112700023192,0.5553831600996192,0.001,0.0005553831600996192,0.01220449586012281,579,721,30,9.769925202185448e-09,25.0,31.0,9.0,False,False,False
30,2,21,23de37d0c5bf62d18cb3e9d29548fd8081240c73d04c732b3c89e15644741e39,0.011648080596902642,0.5234126983480066,0.001,0.0005234126983480066,0.012171493295250649,579,721,31,5.5247435515326515e-09,3.0,6.0,7.0,False,False,False
30,2,22,783dba4f33b0eef090613c00d70362c7084d3bbaa9b1fc8e42c9dcef7c1db538,0.011655749950949394,0.5681882032153458,0.001,0.0005681882032153458,0.01222393815416474,579,721,31,5.111851164585346e-09,41.0,43.0,41.0,False,False,False
30,2,23,41ec7b38793facd78d483cbb5adaf770cc2b8111bc700a2367c25884fe8d1620,0.011651849491199427,0.6353697262146986,0.001,0.0006353697262146986,0.012287219217414125,579,721,31,4.989129664956238e-09,55.0,56.0,25.0,False,False,False
30,2,24,780ece6c08a89f08515681434d91be937dfb1a60f161ea98a3da6b7b6b55e65d,0.011655760829412816,0.5591086467099942,0.001,0.0005591086467099942,0.01221486947612281,579,721,30,9.58568269204818e-09,35.0,33.0,42.0,False,False,False
30,2,25,974f1fe0b0528e4d414260b08e955614fad6a0df6e03a590377bfb8b61b4efb1,0.011648144257968753,0.545720335950438,0.001,0.000545720335950438,0.01219386459391919,579,721,31,4.934825770241957e-09,20.0,21.0,8.0,False,False,False
30,2,26,7af6c83ae263592a2ff4122a0ba9990b74eaff664b17db258cc785577ad6d636,0.011653799077630044,0.5226439240058227,0.001,0.0005226439240058227,0.012176443001635867,579,721,31,4.916644535946091e-09,6.0,5.0,35.0,False,False,False
30,2,27,440ec136bc4a324d265ec11552889a1c2de70d8a5e7e0423539f74fafef7a8c7,0.011668965056108474,0.5718198435858021,0.001,0.0005718198435858021,0.012240784899694275,579,721,30,9.609815165845248e-09,46.0,44.0,60.0,False,False,False
30,2,28,bd7fc37b2b70cf8d3c34241b118144f6bf2da07cdc54d8da814595aad69a670c,0.011655889614869783,0.5316831096054339,0.001,0.0005316831096054339,0.012187572724475217,579,721,31,5.068420794174244e-09,13.0,12.0,43.0,False,False,False
30,2,29,30c989eb6288f3ca18c33bde484b02fc062022957cbb5982f915ce005f2765f9,0.011649564268825238,0.5678968819745055,0.001,0.0005678968819745055,0.012217461150799743,579,721,30,9.912733078820679e-09,38.0,41.0,13.0,False,False,False
30,2,30,42f720ed4993db8a1d8a930e2b8b195df3170693f535c3764eedd3a8ed13a103,0.01165251550790803,0.5321591908933365,0.001,0.0005321591908933366,0.012184674698801367,579,721,31,4.9785390254797335e-09,12.0,13.0,27.0,False,False,False
30,2,31,4cd7c0f88f03fa0942a3b7e1cc32c051bcce58a6fe1a72d1bdb53afbea6fff64,0.011662382641092964,0.5516608630937513,0.001,0.0005516608630937513,0.012214043504186716,579,721,31,4.87327733722509e-09,34.0,27.0,55.0,False,False,False
30,2,32,d930eeedf3bf98cfdaf218dfe164630eeac634049a319a9e9adc612823e5c305,0.011652798561569868,0.5205532135833352,0.001,0.0005205532135833351,0.012173351775153203,579,721,31,4.857276469927285e-09,4.0,3.0,29.0,False,False,False
30,2,33,97be1cbe14db02bdd7b0f198d8b0b1f16e0b14aaa217b9cc515f375e714beba9,0.01165339317340829,0.5599713037714772,0.001,0.0005599713037714772,0.012213364477179767,579,721,31,5.0854341848705076e-09,33.0,36.0,33.0,False,False,False
30,2,34,8cabeefd6c80801016296def4e587802c0f52e1a66d82948e198fc2030f7b9bb,0.011652010562234543,0.6114038853256212,0.001,0.0006114038853256211,0.012263414447560165,579,721,30,9.522150845597821e-09,49.0,51.0,26.0,False,False,False
30,2,35,0f0425f3625e37ecdf812b014b11f299a8638c22e674d09cba41084799254065,0.011649144609583202,0.530749023581828,0.001,0.000530749023581828,0.01217989363316503,579,721,30,9.950657520185757e-09,8.0,11.0,10.0,False,False,False
30,2,36,9f1bfa73bff9bc6234c7b5858a47f2fee1efca179de458accb395db935ce854b,0.011650543889089093,0.6504219108473899,0.001,0.0006504219108473899,0.012300965799936484,579,721,31,5.345007547674641e-09,58.0,57.0,17.0,False,False,False
